GB_GCA_021498095.1	0	93.56	4.49	General	93.93	3.27	149	k__Archaea (UID2)	107	0	3730498	85.5327485936556	2	1352780	31.016571228770083	4361485	GB_GCA_021498095.1	t	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Sigynarchaeales;f__MK-D1;g__Harpocratesius;s__Harpocratesius repetitus	type strain of species	LPSN	f	1	1	4226757	4361485	4361485	2	3086	JAIZWK010000001.1-#2	none	0	none	none	2912	641	0	71.326	KX764886.1.3038	Archaea;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	2180737	4361485	f	f	t	4226757	4361485	Scaffold	ASM2149809v1	na	PRJNA721962	SAMN21379713	2	4226757	Mexico: Gulf of California; Pescadero basin Auka vent field	2022-01-18	GCA_021498095.1	derived from metagenome	full	FW102	rock	23.956988 N 108.862548 W	0	0	Candidatus Harpocratesius repetitus	none	na	7	1	1	4361485	4361485	4361485	2022/01/18	1	3049170	2	FW102	California Institute of Technology	3049170	d__Archaea;p__Candidatus Lokiarchaeota;c__Candidatus Lokiarchaeia;o__Candidatus Prometheoarchaeales;f__Candidatus Prometheoarchaeaceae;g__Candidatus Harpocratesius;s__Candidatus Harpocratesius repetitus	d__Archaea;x__Asgard group;p__Candidatus Lokiarchaeota;c__Candidatus Lokiarchaeia;o__Candidatus Prometheoarchaeales;f__Candidatus Prometheoarchaeaceae;g__Candidatus Harpocratesius;s__Candidatus Harpocratesius repetitus	10	4361485	11	41	assembly from type material	4361475	0	JAIZWK000000000.1	3706	1	4361485	2	none	none	none	none	none	none	1495	JAIZWK010000001.1	1464	2593	0	98.634	KP090998.1.1464	Archaea;Asgardarchaeota;Lokiarchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	10	19	41	1	Asgardarchaeota	Lokiarchaeia	Harpocratesius repetitus
GB_GCA_002011035.2	0	97.12	4.25	General	100	0.93	149	k__Archaea (UID2)	107	0	1559847	89.25008840058453	3	906160	51.84794412854189	1747726	GB_GCA_002011035.2	t	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Hecatellales;f__Hecatellaceae;g__Hecatella;s__Hecatella orcuttiae	not type material	none	f	2	2	731052	731052	731052	2	3836	MTLY02000003.1	481129	1	112	MTLY02000002.1	3072	5674	0	100	MTLX01000048.252419.255498	Archaea;Thermoproteota;Bathyarchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;Candidatus Bathyarchaeota archaeon JdFR-10	582575	582575	t	f	f	535545	535545	Contig	ASM201103v2	na	PRJNA269163	SAMN06226328	3	535545	Pacific Ocean	2022-11-02	GCA_002011035.2	derived from metagenome	full	JdFR-11	basaltic crustal fluids	47.76 N 127.76 W	0	none	Candidatus Hecatella orcuttiae	0	na	none	none	none	none	none	none	2022/11/02	0	1935119	none	JdFR-11	University of Hawaii	1935119	d__Archaea;p__Candidatus Bathyarchaeota;c__Candidatus Bathyarchaeia;o__Candidatus Hecatellales;f__Candidatus Hecatellaceae;g__Candidatus Hecatella;s__Candidatus Hecatella orcuttiae	d__Archaea;x__TACK group;p__Candidatus Bathyarchaeota;c__Candidatus Bathyarchaeia;o__Candidatus Hecatellales;f__Candidatus Hecatellaceae;g__Candidatus Hecatella;s__Candidatus Hecatella orcuttiae	0	1747726	none	none	assembly from type material	1747726	0	MTLY00000000.2	1881	3	481129	3	none	none	none	none	none	none	1176	MTLY02000002.1	1175	2008	0	97.532	MTLX01000005.1443.2912	Archaea;Thermoproteota;Bathyarchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;Candidatus Bathyarchaeota archaeon JdFR-10	0	18	44	0	Thermoproteota	Bathyarchaeia	Hecatella orcuttiae
GB_GCA_021513695.1	0	93.14	2.53	General	93.46	2.65	149	k__Archaea (UID2)	107	20	2759974	89.55741024786545	1	962718	31.238892423988247	3081793	GB_GCA_021513695.1	t	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Heimdallarchaeaceae;g__Heimdallarchaeum;s__Heimdallarchaeum aukensis	type strain of species	LPSN	f	1	1	3081793	3081793	3081793	1	3123	CP084166.1	none	0	none	none	2399	2905	0	88.62	MEHH01000225.593.3133	Archaea;Asgardarchaeota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Candidatus Heimdallarchaeota archaeon AB_125	3081793	3081793	f	f	t	3081793	3081793	Complete Genome	ASM2151369v1	na	PRJNA721962	SAMN21379712	none	none	Mexico: Gulf of California; Pescadero basin auka vent field	2022-01-19	GCA_021513695.1	derived from metagenome	full	PM71	sediment	23.954822 N 108.863009 W	1	0	Candidatus Heimdallarchaeum aukensis	none	na	2	1	1	3081793	3081793	3081793	2022/01/19	0	2876573	1	PM71	California Institute of Technology	2876573	d__Archaea;p__Candidatus Heimdallarchaeota;c__;o__;f__;g__Candidatus Heimdallarchaeum;s__Candidatus Heimdallarchaeum aukensis	d__Archaea;x__Asgard group;p__Candidatus Heimdallarchaeota;g__Candidatus Heimdallarchaeum;s__Candidatus Heimdallarchaeum aukensis	0	3081793	11	45	na	3081793	0	na	2679	1	3081793	1	none	none	none	none	none	none	1475	CP084166.1	1452	2006	0	91.667	MEHH01000036.3025.4474	Archaea;Asgardarchaeota;Heimdallarchaeia;Incertae Sedis;Incertae Sedis;AB_125;Candidatus Heimdallarchaeota archaeon AB_125	0	19	45	0	Asgardarchaeota	Heimdallarchaeia	Heimdallarchaeum aukensis
GB_GCA_021513715.1	0	92.57	2.99	General	95.33	2.34	149	k__Archaea (UID2)	107	0	2948384	88.62567832046756	1	1026156	30.845294087411173	3326783	GB_GCA_021513715.1	t	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Heimdallarchaeaceae;g__Heimdallarchaeum;s__Heimdallarchaeum endolithica	type strain of species	LPSN	f	1	1	3326783	3326783	3326783	2	1897	CP084167.1	none	0	none	none	1902	2013	0	85.962	MEHH01000225.593.3133	Archaea;Asgardarchaeota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Candidatus Heimdallarchaeota archaeon AB_125	3326783	3326783	f	f	t	3326783	3326783	Complete Genome	ASM2151371v1	na	PRJNA721962	SAMN21379711	none	none	Mexico: Gulf of California; Pescadero basin auka vent field	2022-01-19	GCA_021513715.1	derived from metagenome	full	PR6	rock	23.956988 N 108.862548 W	1	0	Candidatus Heimdallarchaeum endolithica	none	na	2	1	1	3326783	3326783	3326783	2022/01/19	0	2876572	1	PR6	California Institute of Technology	2876572	d__Archaea;p__Candidatus Heimdallarchaeota;c__;o__;f__;g__Candidatus Heimdallarchaeum;s__Candidatus Heimdallarchaeum endolithica	d__Archaea;x__Asgard group;p__Candidatus Heimdallarchaeota;g__Candidatus Heimdallarchaeum;s__Candidatus Heimdallarchaeum endolithica	0	3326783	11	45	na	3326783	0	na	2848	1	3326783	1	none	none	none	none	none	none	1475	CP084167.1	1452	1951	0	90.978	MEHH01000036.3025.4474	Archaea;Asgardarchaeota;Heimdallarchaeia;Incertae Sedis;Incertae Sedis;AB_125;Candidatus Heimdallarchaeota archaeon AB_125	0	19	45	0	Asgardarchaeota	Heimdallarchaeia	Heimdallarchaeum endolithica
GB_GCA_005191425.1	0	93.69	4.93	General	86.92	1.4	149	k__Archaea (UID2)	107	0	2954315	83.38274894957124	182	993496	28.04048571340674	3543077	GB_GCA_005191425.1	t	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Helarchaeales;f__HEL-GB-B;g__HEL-GB-B;s__HEL-GB-B sp005191425	not type material	none	f	40	40	72379	72379	none	0	none	none	none	0	none	none	none	none	none	none	none	none	19467	19467	f	f	t	28908	28908	Contig	ASM519142v1	na	PRJNA362212	SAMN09406172	182	28908	Mexico: Guaymas Basin; Gulf of California	2019-05-06	GCA_005191425.1	derived from metagenome	full	Hel_GB_B	deep-sea hydrothermal vent sediments from dive 4571_4 depth 0-3 cm	29.52416667 N 113.57000000 W	0	none	Candidatus Helarchaeota ASGARD archaeon Hel_GB_B	none	na	none	none	none	none	none	none	2019/05/06	0	2218537	none	Hel_GB_B	The University of Texas at Austin	2218537	d__Archaea;p__Candidatus Helarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__Asgard group;p__Candidatus Helarchaeota;s__Candidatus Helarchaeota ASGARD archaeon Hel_GB_B	0	3543077	none	none	na	3543077	0	SUPR00000000.1	3286	182	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	15	34	0	Asgardarchaeota	Lokiarchaeia	HEL-GB-B sp005191425
GB_GCA_024256165.1	0	96.29	2.95	General	94.42	2.91	145	k__Archaea (UID2)	103	25	1163685	86.90468366795217	91	490689	36.64494457206528	1339036	GB_GCA_024256165.1	t	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JACAEJ01;g__HK02M2;s__HK02M2 sp024256165	not type material	none	f	21	21	76115	76115	76115	1	497	JAKLZG010000091.1	none	0	none	none	499	634	2.99e-180	89.78	JQ085825.14669.17721	Archaea;Thermoproteota;Nitrososphaeria;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon W5-61a	14714	14714	f	f	t	19004	19004	Contig	ASM2425616v1	na	PRJNA648665	SAMN25266284	91	19004	China: Haikou	2022-07-13	GCA_024256165.1	derived from metagenome	full	HK02M2	mangrove sediment	19.94 N 110.57 E	0	0	Candidatus Methylarchaceae archaeon HK02M2	none	na	2	none	none	none	none	none	2022/07/13	0	2913642	0	HK02M2	East china normal University	2913642	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Candidatus Methylarchaceae;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Candidatus Methylarchaceae;x__unclassified Candidatus Methylarchaceae;s__Candidatus Methylarchaceae archaeon HK02M2	0	1339036	11	42	na	1339036	0	JAKLZG000000000.1	1495	91	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	42	0	Thermoproteota	Nitrososphaeria	HK02M2 sp024256165
GB_GCA_024256185.1	0	94.15	2.2	General	92.72	2.43	145	k__Archaea (UID2)	103	33.33	1168589	85.92856817215876	73	555036	40.812851022902244	1359954	GB_GCA_024256245.1	f	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JACAEJ01;g__HK02M2;s__HK02M2 sp024256245	not type material	none	f	17	17	74557	74557	42232	1	496	JAKLZF010000073.1	none	0	none	none	498	610	5.03e-173	88.956	JQ085825.14669.17721	Archaea;Thermoproteota;Nitrososphaeria;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon W5-61a	18629	18629	f	f	t	26542	26542	Contig	ASM2425618v1	na	PRJNA648665	SAMN25266283	73	26542	China: Haikou	2022-07-13	GCA_024256185.1	derived from metagenome	full	HK02M1	mangrove sediment	19.94 N 110.57 E	0	0	Candidatus Methylarchaceae archaeon HK02M1	none	na	2	none	none	none	none	none	2022/07/13	0	2913641	0	HK02M1	East china normal University	2913641	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Candidatus Methylarchaceae;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Candidatus Methylarchaceae;x__unclassified Candidatus Methylarchaceae;s__Candidatus Methylarchaceae archaeon HK02M1	0	1359954	11	37	na	1359954	0	JAKLZF000000000.1	1490	73	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	17	40	0	Thermoproteota	Nitrososphaeria	HK02M2 sp024256245
GB_GCA_024256285.1	4	94.97	2.75	General	93.69	0.97	145	k__Archaea (UID2)	103	0	1271853	85.99214081623546	118	635295	42.953489787225415	1479034	GB_GCA_024256285.1	t	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JACAEJ01;g__HK02M2;s__HK02M2 sp024256285	not type material	none	f	17	17	173554	173554	50587	1	3035	JACGUG010000006.1	none	0	none	none	3075	2835	0	83.707	JQ085825.14669.17721	Archaea;Thermoproteota;Nitrososphaeria;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon W5-61a	12534	12534	f	f	t	19579	19579	Contig	ASM2425628v1	na	PRJNA648665	SAMN15658087	118	19579	China: Techeng island of Zhanjiang; Guangdong	2022-07-13	GCA_024256285.1	derived from metagenome	full	H03B2	mangrove sediment	21.152 N 110.43879722 E	0	0	archaeon	none	na	3	none	none	none	none	none	2022/07/13	0	1906665	1	H03B2	East china normal University	1906665	d__Archaea;p__;c__;o__;f__;g__;s__	d__Archaea;x__unclassified Archaea;s__archaeon	0	1479034	11	46	na	1479034	0	JACGUG000000000.1	1698	118	50587	1	none	none	none	none	none	none	1500	JACGUG010000006.1	1466	2006	0	91.405	AJ937878.1.1520	Archaea;Thermoproteota;Nitrososphaeria;SCGC AB-179-E04;Incertae Sedis;Incertae Sedis;uncultured crenarchaeote	0	19	45	0	Thermoproteota	Nitrososphaeria	HK02M2 sp024256285
GB_GCA_003144275.1	0	93.97	3.93	General	93.69	1.87	149	k__Archaea (UID2)	107	0	3428543	86.8368091260454	107	1426890	36.140083379345626	3948260	GB_GCA_003144275.1	t	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__Hodarchaeaceae;g__Hodarchaeum;s__Hodarchaeum sp003144275	not type material	none	f	20	20	193901	193901	124318	4	1147	NJBF01000005.1	none	0	none	none	755	195	1.43e-47	72.318	MEHH01000225.593.3133	Archaea;Asgardarchaeota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Candidatus Heimdallarchaeota archaeon AB_125	36899	38332	f	f	t	75254	75254	Scaffold	ASM314427v1	na	PRJNA383916	SAMN07236661	107	75254	China: the north of the South China Sea	2018-05-21	GCA_003144275.1	derived from metagenome	full	B3_Heim	marine sediment	22.17 N 118.4 E	0	0	Candidatus Heimdallarchaeota archaeon B3_Heim	3553	na	1	103	20	75254	40569	15065	2018/05/21	4	2012493	1	B3_Heim	Institute of Deep-Sea Science and Engineering, Chinese Academy of Sciences	2012493	d__Archaea;p__Candidatus Heimdallarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__Asgard group;p__Candidatus Heimdallarchaeota;x__unclassified Candidatus Heimdallarchaeota;s__Candidatus Heimdallarchaeota archaeon B3_Heim	40	3948260	11	31	na	3948220	0	NJBF00000000.1	3621	103	124318	1	none	none	none	none	none	none	1474	NJBF01000005.1	1405	2241	0	95.445	JQ989638.1.1405	Archaea;Asgardarchaeota;Lokiarchaeia;Odinarchaeales;Incertae Sedis;LCB-4;uncultured archaeon	40	19	46	0	Asgardarchaeota	Heimdallarchaeia	Hodarchaeum sp003144275
GB_GCA_016839295.1	0	95.39	3.15	General	93.93	1.94	149	k__Archaea (UID2)	107	0	3486883	87.90560330679354	71	1377605	34.729928891636256	3966622	GB_GCA_011364965.1	f	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__Hodarchaeaceae;g__Hodarchaeum;s__Hodarchaeum sp011364965	not type material	none	f	8	8	472702	472702	none	0	none	none	none	0	none	none	none	none	none	none	none	none	55867	55867	f	f	t	136887	136887	Contig	ASM1683929v1	na	PRJNA680430	SAMN16492260	71	136887	China: Changjiang Estuary	2021-02-09	GCA_016839295.1	derived from metagenome	full	N1B_bin6.179	estuary sediment	32.435277 N 122.010277 E	0	none	Candidatus Lokiarchaeota archaeon	none	na	none	none	none	none	none	none	2021/02/09	0	2053489	none	N1B_bin6.179	Shenzhen Univeristy	2053489	d__Archaea;p__Candidatus Lokiarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__Asgard group;p__Candidatus Lokiarchaeota;x__unclassified Candidatus Lokiarchaeota;s__Candidatus Lokiarchaeota archaeon	0	3966622	none	none	na	3966622	0	JAEOUP000000000.1	3588	71	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	17	44	0	Asgardarchaeota	Heimdallarchaeia	Hodarchaeum sp011364965
GB_GCA_019057635.1	0	91.63	3.24	General	90.42	2.8	149	k__Archaea (UID2)	107	0	2774263	87.0620322506948	214	1152694	36.17388913855045	3186536	GB_GCA_019057635.1	t	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__Hodarchaeaceae;g__Hodarchaeum;s__Hodarchaeum sp019057635	not type material	none	f	34	34	128582	128582	22959	2	314	DXJL01000102.1	none	0	none	none	129	97.1	1.07e-18	80.62	CEQE01094627.45822.48743	Archaea;Nanoarchaeota;Woesearchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;marine metagenome	14890	14890	f	f	t	25188	25188	Contig	ASM1905763v1	na	PRJNA678817	SAMN19820867	214	25188	Pacific Ocean: Santa Monica Mounds	2021-06-29	GCA_019057635.1	derived from metagenome	full	MAG_8	0 -15 cm from methane seep sediment push core	33.7888 N 118.6683 W	0	none	Candidatus Heimdallarchaeota archaeon	none	na	none	none	none	none	none	none	2021/06/29	0	2026747	none	MAG_8	The University of Queensland	2026747	d__Archaea;p__Candidatus Heimdallarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__Asgard group;p__Candidatus Heimdallarchaeota;x__unclassified Candidatus Heimdallarchaeota;s__Candidatus Heimdallarchaeota archaeon	0	3186536	none	none	na	3186536	0	DXJL00000000.1	3163	214	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	41	0	Asgardarchaeota	Heimdallarchaeia	Hodarchaeum sp019057635
GB_GCA_002898355.1	0	93.25	0.76	Specific	97.09	0	145	k__Archaea (UID2)	103	0	1619470	91.95342908325928	32	926023	52.57954161544642	1761185	GB_GCA_002898355.1	t	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__HRBIN01;s__HRBIN01 sp002898355	not type material	none	f	8	8	180679	180679	180679	2	3274	BEHD01000001.1-#2	180679	1	98	BEHD01000001.1	1770	2459	0	91.921	AP011865.14915.18812	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Candidatus Caldiarchaeum subterraneum	55037	55037	t	f	f	96642	96642	Contig	ASM289835v1	na	PRJDB6348	SAMD00093751	32	96642	none	2017-12-04	GCA_002898355.1	derived from metagenome	full	HRbin01	ammonia-oxidizing enrichment culture	none	0	0	archaeon HR01	1916	na	3	none	none	none	none	none	2017/12/04	0	2035437	0	HRbin01	Japan Agency for Marine-Earth Science and Technology	2035437	d__Archaea;p__;c__;o__;f__;g__;s__	d__Archaea;x__unclassified Archaea;s__archaeon HR01	0	1761185	11	28	na	1761185	0	BEHD00000000.1	1947	32	51149	2	none	none	none	none	none	none	1206	BEHD01000015.1	662	1218	0	99.849	AB566230.1.2598	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;uncultured crenarchaeote	0	19	48	0	Thermoproteota	Nitrososphaeria_A	HRBIN01 sp002898355
GB_GCA_002898395.1	0	93.65	0.7	Specific	98.06	0	145	k__Archaea (UID2)	103	0	1530923	88.32382261192045	36	891769	51.448993167396196	1733307	GB_GCA_002898395.1	t	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__HRBIN02;s__HRBIN02 sp002898395	not type material	none	f	8	8	155245	155245	86871	2	2462	BEHE01000007.1	93121	1	110	BEHE01000006.1	1000	1659	0	96.6	AWOC01000009.16989.20619	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Thaumarchaeota archaeon JGI OTU-3	48147	48147	f	f	t	84639	84639	Contig	ASM289839v1	na	PRJDB6348	SAMD00093752	36	84639	none	2017-12-04	GCA_002898395.1	derived from metagenome	full	HRbin02	ammonia-oxidizing enrichment culture	none	0	0	Candidatus Calditenuaceae archaeon HR02	1939	na	3	none	none	none	none	none	2017/12/04	0	2035438	1	HRbin02	Japan Agency for Marine-Earth Science and Technology	2035438	d__Archaea;p__Nitrososphaerota;c__;o__Candidatus Caldarchaeales;f__Candidatus Calditenuaceae;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;x__Nitrososphaerota incertae sedis;o__Candidatus Caldarchaeales;f__Candidatus Calditenuaceae;x__unclassified Candidatus Calditenuaceae;s__Candidatus Calditenuaceae archaeon HR02	0	1733307	11	31	na	1733307	0	BEHE00000000.1	1977	36	155245	2	none	none	none	none	none	none	875	BEHE01000001.1	871	1432	0	96.326	HQ317331.1.941	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;uncultured archaeon	0	18	44	0	Thermoproteota	Nitrososphaeria_A	HRBIN02 sp002898395
GB_GCA_009889515.1	0	95.5	3.59	Specific	98.06	3.88	145	k__Archaea (UID2)	103	33.33	1927154	91.21512791106596	154	1104882	52.29574437571382	2112757	GB_GCA_041641295.1	f	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__HRBIN02;s__HRBIN02 sp009889515	not type material	none	f	1	1	1262376	1262376	1262376	1	3047	WUQR01000139.1	1262376	1	112	WUQR01000139.1	3052	4442	0	93.054	ASLU01000004.20830.23878	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Aigarchaeota archaeon SCGC AAA471-E16	13719	13719	t	f	f	1262376	1262376	Contig	ASM988951v1	na	PRJNA507515	SAMN13381922	154	1262376	India: Jharkhand	2020-01-16	GCA_009889515.1	derived from metagenome	full	ILS 100	hot spring microbial mat	24.15053189 N 85.64587959 E	0	none	Nitrososphaerota archaeon	none	na	none	none	none	none	none	none	2020/01/16	0	2026795	none	none	Institute of Life Sciences	2026795	d__Archaea;p__Nitrososphaerota;c__;o__;f__;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;x__unclassified Nitrososphaerota;s__Nitrososphaerota archaeon	0	2112757	none	none	na	2112757	0	WUQR00000000.1	2369	154	1262376	1	none	none	none	none	none	none	1491	WUQR01000139.1	1479	2466	0	96.755	AWOC01000023.11513.12991	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Thaumarchaeota archaeon JGI OTU-3	0	19	51	0	Thermoproteota	Nitrososphaeria_A	HRBIN02 sp009889515
GB_GCA_025059595.1	0	92.13	0.31	Specific	98.06	0	145	k__Archaea (UID2)	103	0	1293598	91.45519035166046	35	759128	53.66906546027074	1414461	GB_GCA_025059595.1	t	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__HRBIN02;s__HRBIN02 sp025059595	not type material	none	f	3	3	355196	355196	44367	3	2191	JANXDI010000024.1	129784	1	111	JANXDI010000012.1	1000	1592	0	95.4	AWOC01000009.16989.20619	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Thaumarchaeota archaeon JGI OTU-3	40413	40413	t	f	f	171223	171223	Contig	ASM2505959v1	na	PRJNA761511	SAMN30304927	35	171223	Malaysia: Sungkai; Perak	2022-09-07	GCA_025059595.1	derived from metagenome	full	SKYB103	brown biofilm from alkaline hot spring	3.9956 N 101.3933 E	0	0	Candidatus Calditenuaceae archaeon	none	na	6	none	none	none	none	none	2022/09/07	0	3079264	2	SKYB103	Universiti Teknologi Malaysia	3079264	d__Archaea;p__Nitrososphaerota;c__;o__Candidatus Caldarchaeales;f__Candidatus Calditenuaceae;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;x__Nitrososphaerota incertae sedis;o__Candidatus Caldarchaeales;f__Candidatus Calditenuaceae;x__unclassified Candidatus Calditenuaceae;s__Candidatus Calditenuaceae archaeon	0	1414461	11	46	na	1414461	0	JANXDI000000000.1	1532	35	85494	2	none	none	none	none	none	none	1480	JANXDI010000010.1	1389	1620	0	87.977	AWOC01000023.11513.12991	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Thaumarchaeota archaeon JGI OTU-3	0	19	46	0	Thermoproteota	Nitrososphaeria_A	HRBIN02 sp025059595
GB_GCA_038829665.1	0	90.82	0.64	Specific	98.06	1.94	145	k__Archaea (UID2)	103	0	1393735	91.37064989078017	20	801822	52.5889406223007	1525364	GB_GCA_030550155.1	f	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__HRBIN02;s__HRBIN02 sp030550155	not type material	none	f	3	2	483403	525765	402556	1	3915	JAWBLX010000002.1	106369	1	110	JAWBLX010000005.1	1275	2060	0	95.843	AWOC01000009.16989.20619	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Thaumarchaeota archaeon JGI OTU-3	76234	117335	t	f	f	168041	402556	Scaffold	ASM3882966v1	na	PRJNA544494	SAMN36038997	20	168041	none	2024-04-30	GCA_038829665.1	derived from metagenome	full	GXS_201912_bins_9	none	none	0	0	Nitrososphaerota archaeon	none	na	3	13	2	402556	168041	106369	2024/04/30	7	2026795	1	GXS_201912_bins_9	The University of Texas at Austin	2026795	d__Archaea;p__Nitrososphaerota;c__;o__;f__;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;x__unclassified Nitrososphaerota;s__Nitrososphaerota archaeon	667	1525364	11	47	na	1524697	0	JAWBLX000000000.1	1637	13	402556	1	none	none	none	none	none	none	1717	JAWBLX010000002.1	1365	2255	0	96.484	AWOC01000023.11513.12991	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Thaumarchaeota archaeon JGI OTU-3	667	19	47	0	Thermoproteota	Nitrososphaeria_A	HRBIN02 sp030550155
GB_GCA_038896855.1	0	93.5	1.31	Specific	98.06	1.94	145	k__Archaea (UID2)	103	0	1628780	90.85305754302158	67	918300	51.264330342588416	1792763	GB_GCA_030550235.1	f	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__HRBIN02;s__HRBIN02 sp030550235	not type material	none	f	6	5	272986	350066	161461	1	3812	JAWACF010000003.1	35218	4	110	JAWACF010000013.1	2052	3103	0	94.055	AWOC01000009.16989.20619	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Thaumarchaeota archaeon JGI OTU-3	26735	29389	t	f	f	76538	109193	Scaffold	ASM3889685v1	na	PRJNA544494	SAMN36037921	67	76538	none	2024-04-30	GCA_038896855.1	derived from metagenome	full	QQ_201705_bins_18	none	none	0	0	Nitrososphaerota archaeon	none	na	7	61	5	109193	35218	12230	2024/04/30	6	2026795	2	QQ_201705_bins_18	The University of Texas at Austin	2026795	d__Archaea;p__Nitrososphaerota;c__;o__;f__;g__;s__	d__Archaea;x__TACK group;p__Nitrososphaerota;x__unclassified Nitrososphaerota;s__Nitrososphaerota archaeon	1459	1792763	11	51	na	1791304	0	JAWACF000000000.1	1911	61	7553	1	none	none	none	none	none	none	1493	JAWACF010000033.1	1482	2422	0	96.221	AWOC01000023.11513.12991	Archaea;Thermoproteota;Nitrososphaeria;Caldarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum;Thaumarchaeota archaeon JGI OTU-3	1459	19	51	0	Thermoproteota	Nitrososphaeria_A	HRBIN02 sp030550235
